Class	Gene	LocusTag	t0	t1	t2	t	t4	t5	t6	t7	t8	g135	g150	g180
I	gmuA	BSU05820	0	-3.165891885	-3.859107003	-3.91718445	-4.121138725	-3.893673174	-3.337485937	-4.220404029	-4.090644611	-1.708419703	-0.322375278	-1.707958429
I	gmuB	BSU05810	0	-3.389033336	-4.190321564	-4.152286496	-4.484486496	-4.13144802	-3.390750271	-4.418698268	-4.000033398	-2.170743252	-0.545412487	-1.88189331
I	gmuC	BSU05830	0	-2.399171748	-3.136346593	-2.883356135	-3.084003842	-2.922261587	-2.478763177	-3.568770633	-3.684782839	-0.921142505	0.43735192	-1.103864809
I	gmuD	BSU05840	0	-1.347153903	-1.918522799	-1.497431721	-1.74862627	-1.37999244	-0.569829139	-1.897445724	-1.943380544	0.212081353	1.530457188	0.021238292
I	gmuE	BSU05860	0	0.329583271	0.028546096	0.184704833	-0.20298197	0.08782404	0.464626806	-0.941791698	-1.051887299	0.802448109	2.109561215	0.63046518
I	gmuF	BSU05870	0	0.337773234	0.045716853	0.228798327	-0.06815539	0.190916357	0.647401611	-0.649334696	-0.523811152	0.826012266	2.237449813	0.623827509
I	gmuG	BSU05880	0	0.447198761	0.337586245	0.74555601	0.672863445	0.736963816	1.296617763	0.745934511	0.840926985	0.814013879	2.22796202	0.729590954
I	gmuR	BSU05850	0	-0.036748327	-0.305992689	-0.116031104	-0.377124907	-0.078590956	0.264852087	-0.690401859	-0.658198699	0.861445167	1.774359297	0.786313756
I	gntK	BSU40060	0	-0.796249073	-1.795430113	-1.796396656	-2.096508056	-2.384181539	-2.50845816	-2.688944488	-3.132661712	0.955331038	1.941323043	0.480451733
I	gntP	BSU40070	0	-1.30171456	-2.307959417	-3.119297335	-3.486626579	-3.75496933	-3.969421995	-4.072000186	-4.361962639	0.595678625	1.493478995	-0.114009107
I	gntR	BSU40050	0	0.677398823	-0.242719517	-0.628510966	-0.814852974	-0.939836865	-1.213510925	-0.999852664	-1.283148327	2.291113941	3.077646281	1.943012083
I	gntZ	BSU40080	0	-1.96283705	-2.589293683	-2.25008662	-2.43761611	-3.103612023	-3.335224269	-3.182423299	-4.174109544	1.272776332	1.566399562	1.20555712
I	rbsA	BSU35940	0	-0.345608053	-2.477003717	-2.35313284	-1.370619703	-1.37813742	-1.67260221	-1.502179183	-2.009949755	-3.40964176	0.24234802	-4.185302228
I	rbsB	BSU35960	0	-0.47161264	-2.305520073	-2.430861587	-1.296798017	-1.45670855	-1.845211938	-1.617993557	-2.288907563	-3.299693988	0.368953967	-4.240283767
I	rbsC	BSU35950	0	-0.564114497	-2.612027757	-2.66217757	-1.601596343	-1.779689963	-1.925348823	-1.77030446	-2.425288538	-3.310700058	0.396167782	-4.261481536
I	rbsD	BSU35930	0	-0.287756627	-2.35538203	-2.150544487	-1.261391573	-1.34214783	-1.5689817	-1.286275587	-1.752861897	-2.968458737	0.181935133	-3.738561337
I	rbsK	BSU35920	0	-0.353400127	-2.121073237	-2.15356729	-1.52857584	-1.398317723	-1.440744367	-1.472996783	-1.895937982	-2.447579617	0.243197893	-3.075100993
I	rbsR	BSU35910	0	-0.248935063	-1.82717701	-2.293883147	-1.52447806	-1.607775213	-2.36137104	-1.815375587	-3.318532649	-2.182696775	0.47368724	-2.46307645
I	scoC	BSU09990	0	2.05065514	1.18658426	1.257594673	1.02659343	0.9012342	0.448818917	0.47679306	0.426347988	-1.581774227	-1.651641882	-1.82758959
J	appB	BSU11390	0	5.499574224	4.28455031	3.496421314	2.80798389	2.424851797	2.884172595	2.304224287	2.311680452	-1.838813321	-1.433431351	-1.575524288
J	appC	BSU11400	0	5.553766421	4.384908181	3.583800064	2.833727141	2.464974971	2.933203922	2.463753781	2.503471192	-1.47942277	-1.348767287	-1.40935855
J	appD	BSU11360	0	2.580586863	1.767442503	1.684401613	1.23536518	1.30057782	1.00948133	1.09271276	1.238787238	-4.441847336	-4.482796779	-4.355802293
J	appF	BSU11370	0	3.53802676	2.84119058	2.650857247	2.180032587	2.12878835	1.840265961	1.813886737	1.936145783	-3.913025591	-3.844690833	-3.955415616
J	flgM	BSU35430	0	0.002751177	0.5215658	-0.76406939	-0.457950183	-0.892496037	-1.307222718	-1.589404833	-1.747278497	-2.848780177	-2.834997832	-2.594770567
J	hag	BSU35360	0	0.234002107	0.133285003	-1.58184139	-1.12735316	-1.979817103	-2.225745543	-2.01908154	-2.018255395	-6.209075094	-4.828681975	-5.721984883
J	oppA	BSU11430	0	1.648367783	0.75199579	-0.508911273	-0.698302107	-1.043160163	-1.127870466	-0.65312404	-1.067491755	-4.1302899	-3.51295458	-3.960110655
J	oppB	BSU11440	0	1.617298143	0.357409543	-1.685317097	-2.373363815	-2.69314436	-2.957112761	-2.851207805	-3.401517718	-2.906439465	-2.144834633	-2.705565549
J	oppC	BSU11450	0	1.757722307	0.568655517	-1.509795166	-2.232000123	-2.613625898	-2.617252519	-2.403275588	-2.920738476	-2.730919517	-1.976635873	-2.468179182
J	oppD	BSU11460	0	1.914391077	0.736280793	-1.266128253	-1.912845602	-2.23186772	-2.292992442	-1.753736681	-2.670905452	-2.731224783	-2.241163724	-2.577556878
J	oppF	BSU11470	0	1.90381772	0.72770855	-1.388408057	-1.910551673	-2.129734511	-2.021898142	-1.94686617	-2.466138693	-2.598446129	-2.121325218	-2.41435663
J	phoP	BSU29110	0	0.915027633	0.161037047	1.357395537	1.535216603	1.45442156	0.826736719	0.60428228	0.690494143	-1.011473792	-0.738164962	-0.868341883
J	phoR	BSU29100	0	0.65592726	-0.16172231	1.246389587	1.160336673	1.21631152	0.754030232	0.550537543	0.633233453	-0.573252607	-0.632575097	-0.74189932
J	yclF	BSU03670	0	-0.730085254	-0.149736617	2.865157126	2.225238912	1.833315366	2.138105246	1.815639159	1.938074966	3.418394671	2.989770696	3.039405949
K	nprE	BSU14700	0	1.804118588	0.456708922	-0.460814125	-1.276845476	-1.563895537	-1.552592564	-2.433918586	-2.155581597	-1.779437731	-0.721654367	-1.491241882
L	lutA	BSU34050 	0	0.630327753	0.19561028	0.333107307	-0.0855487	-0.12411797	-1.210949363	-0.74468439	-1.431818897	-1.776331167	-0.997742877	-1.54673792
L	lutB	BSU34040 	0	0.135453283	-0.088990337	0.000459977	-0.47677249	-0.427304213	-1.21472024	-0.934237793	-1.461110408	-1.882905943	-1.224951488	-1.64996902
L	lutC	BSU34030 	0	0.06527509	-0.36951103	-0.246081287	-0.595374847	-0.63729529	-0.899877077	-0.720452293	-1.062349505	-1.640079985	-1.37153389	-1.688594547
L	yvgN	BSU33400	0	-0.293865303	-0.14692206	-1.274096287	-0.734467163	-0.984976953	-1.108565018	-0.71461413	-0.689802385	0.58822503	0.52748674	0.630199377
L	ywbD 	BSU38360 	0	0.03539901	-0.228296467	-0.732192438	-0.891066911	-0.73645167	-0.203251008	-0.703483702	-0.577520351	1.323236622	0.960002792	1.162481293
M	epsO	BSU34220	0	-1.075304956	0.28660533	0.615376583	-0.307682653	-2.25146425	-3.175473791	-3.360562081	-3.31608482	-3.050271623	-2.610084634	-2.793345291
M	sipW	BSU24630	0	-0.422684387	2.004644486	1.809769146	1.562112643	0.066999876	-2.166397625	-2.000839777	-1.412682404	-2.263777386	-2.123265118	-2.362689839
M	slrR	BSU34380	0	-0.166114994	0.536128996	1.879247337	1.735051549	1.341586617	0.603159356	0.097150743	0.272108798	-0.540770012	-0.735707001	-0.939519827
M	tapA	BSU24640	0	-0.645336803	1.357875216	1.337965183	1.424286246	-0.258248327	-1.806425588	-1.491737175	-0.87603324	-1.936019114	-2.061005081	-2.355866171
M	tasA	BSU24620	0	-0.89122057	1.52557435	1.86002243	1.76062714	0.266689463	-2.166320529	-3.362236927	-3.445072739	-4.359552107	-3.833592906	-4.537484883
N	epsA	BSU34370	0	0.073367038	1.728238166	2.650091323	2.271368646	0.846248576	-1.895654027	-2.169148823	-2.10729938	-1.949572987	-1.046349566	-1.861515118
N	epsB	BSU34360	0	0.012363073	1.803261773	2.743049193	2.082836929	1.026993869	-0.684057992	-1.645132837	-1.637520756	-1.832784882	-1.154810904	-1.795203965
N	epsC	BSU34350	0	0.04614399	1.639217968	1.908723418	0.835507684	-0.403129988	-1.978988455	-2.227185502	-2.23670886	-1.395195663	-0.645614064	-0.981525279
N	epsD	BSU34340	0	-0.538691822	1.109505019	1.501700679	0.452610966	-1.202221624	-2.782175693	-2.935178874	-3.017144859	-2.031935379	-1.263823112	-1.6185158
N	epsE	BSU34330	0	-0.796901115	0.773366913	1.151850187	0.256626273	-1.494334758	-2.935275258	-3.036228376	-3.106819269	-2.249395291	-1.374493246	-1.798589715
N	epsF	BSU34320	0	-0.996207806	0.401743124	0.766798266	-0.289644609	-1.801176084	-2.5620633	-2.702499132	-2.765646468	-2.003406134	-1.474792379	-1.748438661
N	epsG	BSU34310	0	-1.121254087	0.140529803	0.547856942	-0.508789899	-2.06228234	-2.790114806	-3.026367223	-3.049009106	-2.096602415	-1.358346374	-1.791881101
N	epsH	BSU34300	0	-1.261640396	0.039009173	0.467294303	-0.647333829	-2.164618463	-2.850816749	-3.123607807	-3.114400991	-2.441701363	-1.643693371	-2.019144981
N	epsI	BSU34290	0	-1.438662947	-0.033776083	0.285960347	-0.715928745	-2.321256008	-3.165656938	-3.504139403	-3.449538722	-2.677634168	-2.046756473	-2.355880977
N	epsJ	BSU34280	0	-1.432386372	-0.18425973	0.170691943	-0.921146595	-2.388620696	-3.143365058	-3.431666793	-3.507781849	-2.694302016	-1.985650064	-2.339861093
N	epsK	BSU34265	0	-1.368948326	-0.239437172	-0.012827013	-1.210018524	-2.498746591	-3.102265096	-3.32795068	-3.352480048	-2.630197241	-1.859396405	-2.315124038
N	epsL	BSU34250	0	-1.377994859	0.062586183	0.162978993	-0.950014561	-2.452850373	-3.096903141	-3.264574289	-3.286447027	-2.67370279	-2.027895912	-2.453192133
N	epsM	BSU34240	0	-1.255770634	0.22591177	0.45124597	-0.631605576	-2.200826396	-3.017216668	-2.872365801	-2.91769077	-2.908679989	-2.427121532	-2.503261712
N	epsN	BSU34230	0	-1.184188351	0.261743867	0.51628191	-0.477365303	-2.25823358	-3.128424926	-3.368111027	-3.320020631	-2.958119422	-2.432929367	-2.717295972
N	spoVG	BSU00490	0	1.135499877	1.14430607	0.981549813	1.010736557	0.72766307	0.109258983	0.79954436	0.414747088	-4.440527632	-3.865324847	-4.07756952
O	cwlS	BSU19410	0	0.554069767	1.473107933	-0.135024037	-0.549300243	-1.55638042	-2.917115488	-3.123835686	-4.065042718	-4.075371436	-3.473990023	-3.744596776
O	phrE	BSU25840	0	0.819976583	1.49715626	1.10005552	1.15193346	0.478443497	0.390342672	0.76205056	0.769700625	-2.364555135	-2.15903023	-2.481488845
O	phrK	BSU18920	0	0.603059233	1.90201264	0.758376083	0.958366547	0.265447833	-1.068404789	0.202295663	-1.216641851	-4.445191572	-4.097101052	-4.163602972
O	rapK	BSU18910	0	1.88306419	1.565415677	0.539539287	-0.08723971	-1.05989597	-2.529103591	-0.83337317	-1.152460347	-3.064491571	-2.921381719	-3.196807494
O	sigH	BSU00980	0	0.91951388	1.014103967	-0.0604715	-0.25953061	-0.820313137	-2.07870186	-1.258086867	-2.186042877	-0.732318712	-0.467319177	-0.6037544
O	yobO	BSU19030	0	1.102385132	2.709680299	1.843681292	1.866888972	1.603281905	1.646328046	1.376017225	1.287688107	-2.564377231	-2.450050558	-2.600486679
P	phrG	BSU40310	0	1.348117223	2.05987819	1.597659723	1.928058117	1.888653777	1.261639092	1.432024407	1.33420929	-2.167034945	-1.68056915	-1.726325653
P	rapG	BSU40300	0	1.12506989	0.984305387	0.241319083	-0.380677447	-0.984991327	-0.789227303	-0.471092937	-0.499228502	-0.807319022	-0.329042257	-0.714575963
Q	sigF	BSU23450	0	1.425783892	5.747120319	5.665840769	5.520358365	4.872880049	4.519947212	5.092678192	4.81007305	-1.990842193	-1.944952974	-1.733145787
Q	spoIIAA	BSU23470	0	1.530562702	5.701749199	5.742573362	5.664536125	4.869009049	4.353870469	4.788706322	4.356056014	-2.254804025	-2.01044343	-2.156494359
Q	spoIIAB	BSU23460	0	1.343421377	5.760239097	5.517013567	5.514080854	4.700015924	4.206420177	4.73146809	4.374769949	-2.350742317	-1.918502354	-2.187770321
R	rok	BSU14240	0	1.07011103	1.154532837	-0.152285253	-0.750590953	-1.137316603	-1.901580856	-1.115287113	-0.937858242	0.776426518	0.636445288	1.019158737
S	epr	BSU38400	0	0.788673233	-0.199322557	-2.458801859	-2.968665058	-3.499468156	-3.140121646	-3.994273608	-3.454224166	-5.143719891	-4.347203349	-4.864590213
T	sigE	BSU15320	0	0.320576208	6.194699378	6.686906941	6.201948948	5.814930111	4.622573171	5.096311775	4.495062271	0.228306134	0.431968587	0.312340273
T	spoIIE	BSU00640	0	-0.442613011	5.683809789	5.268324595	4.538110905	4.098805079	3.089060264	3.910923669	3.49411202	3.167437855	2.676050125	3.094097339
T	spoIIGA	BSU15310	0	0.365051301	5.772609913	6.01012156	5.493529367	4.908585627	4.208436164	4.70107695	3.9899886	0.20860031	0.352995849	0.148194424
U	sinR	BSU24610	0	0.0715803	0.82406766	1.295636433	1.72797695	1.693669147	1.140167824	1.342145477	1.049874043	-0.649043247	-0.998236927	0.008312763
V	sdpB	BSU33760	0	3.38545093	3.30555886	1.79553383	1.52623978	0.086863693	-2.77867951	-1.433248633	-2.069681662	-3.798725897	-4.175631102	-4.083609788
V	sdpC	BSU33770	0	0.908491697	0.975577947	0.941367163	0.941367163	0.784241637	-0.682667823	-0.138956257	-2.031638723	-5.751742255	-5.752838165	-5.755251796
V	skfA	BSU01910	0	0.872476083	3.570795167	3.746088353	3.579175833	3.35664783	3.395592194	3.198827757	3.313255885	-2.863936865	-2.492880918	-2.292549193
V	skfB	BSU01920	0	1.167622187	4.535821067	3.80234523	3.451315613	2.186270387	0.934821357	1.302821813	0.250717228	-1.333280357	-1.082820878	-1.154879428
V	skfC	BSU01935	0	1.052796717	4.2260938	3.471166413	3.006613257	1.841910653	0.63516939	1.048271127	-0.061659174	-1.374211961	-1.091411589	-1.227149817
V	skfE	BSU01950	0	1.512604707	3.706466667	2.940915987	2.59746518	1.383742937	0.449723131	0.518011153	-0.581277198	-1.618354709	-1.434879988	-1.498880298
V	skfF	BSU01960	0	1.625962946	3.88051053	3.10183705	2.589052663	1.54600062	0.562304708	0.66778364	-0.417811833	-1.023598173	-0.905533025	-1.007803966
V	skfG	BSU01970	0	1.668100493	3.800950557	3.228963567	2.821410783	1.849890397	0.800918421	1.064233333	-0.068043435	-0.97472782	-0.955980887	-0.832969641
V	skfH	BSU01980	0	1.71068414	3.891768773	3.27541165	2.884103347	1.929436803	0.909697646	1.37908166	0.637565243	-0.725510965	-0.87233959	-0.713741634
V	yfmJ	BSU07450	0	1.0913925	1.775047457	0.532679733	-0.094377327	-0.60459591	-0.884932654	-0.959072616	-1.649923176	-0.219388232	-0.126609422	-0.356940027
V	yjcM	BSU11910	0	0.98090372	-0.23082094	-2.050719268	-2.341258983	-3.345589217	-4.893694154	-3.764239031	-3.635164995	-2.625968525	-1.26282856	-2.454454273
V	yocH	BSU19210	0	1.179760657	2.748032837	2.494133333	2.864088723	2.906531227	0.858952953	2.547425153	0.358596278	0.154682343	-0.743033272	-0.22448959
V	yqcF	BSU25870	0	-0.625886863	0.551132467	-0.462659543	-0.821395663	-1.495220077	-2.176591245	-1.334357993	-1.858326212	-0.930021938	-1.050651118	-1.286595917
V	yqcG	BSU25860	0	0.20314461	1.55446927	0.397819083	0.178779553	-0.306869143	-1.485727943	-0.713057743	-1.692308861	-0.433127445	-0.131970755	-0.520304463
V	yqxI	BSU25890	0	-0.871055883	1.20581673	-0.303447213	-0.94589455	-2.092346097	-3.061475051	-3.0178544	-4.198489962	-3.130512733	-2.998061708	-2.659133273
V	yqxJ	BSU25880	0	-0.46506741	1.456436433	-0.06240855	-0.637778067	-1.82995948	-2.81452751	-2.41912466	-3.348087295	-2.734685445	-2.803654215	-2.433181787
V	yxbD	BSU39870	0	3.532253531	3.022094547	2.057767534	1.602439527	0.587099381	-0.805889157	-0.417421686	-0.853195973	-1.122106939	-0.566667162	-0.797747088
W	spo0A	BSU24220	0	1.211322803	2.517319213	1.625300377	1.281147583	1.151517227	0.840835401	0.723266047	0.660670077	0.061894057	-0.134269328	0.155167723
X	sinI	BSU24600	0	-0.36468141	1.96875725	2.852304463	3.20279827	2.93487559	2.348896903	2.735114623	2.365160723	-1.08737664	-0.887046714	-1.232852042
Y	sigG	BSU15330	0	0.165528129	4.649375588	5.862028998	6.539892441	6.344274844	5.899240271	5.927921561	6.047178066	0.847950372	0.313505762	1.068621933
Z	aprE	BSU10300	0	4.661475778	4.396420758	3.594103408	3.162483331	2.662968834	3.488425383	3.180105264	4.148575153	0.403790954	-0.351412764	-0.227671066
Z	bacA	BSU37740	0	4.44760607	3.486994857	2.536654277	1.21799083	0.622547954	-0.996861524	-0.925994052	-0.489920911	-1.678174907	-1.701697212	-1.777702478
Z	bacB	BSU37730	0	3.332122554	2.795833457	1.952934451	0.663846717	0.033939405	-0.951020983	-1.59392912	-1.998127013	-2.222506939	-1.360089467	-1.77620632
Z	bacC	BSU37720	0	3.726930543	2.950258053	2.279105887	1.038765863	0.311720758	-0.79679715	-1.18900192	-1.66621487	-1.904189312	-0.936868773	-1.305813197
Z	bacD	BSU37710	0	3.19589393	2.455954527	1.615415867	0.38029455	-0.350041015	-1.245785418	-1.839657124	-2.196237049	-1.487273667	-0.918990024	-1.261314373
Z	bacE	BSU37700	0	2.723834015	1.893617535	0.923054708	-0.422437175	-1.112428376	-1.99610002	-2.413119455	-2.585602293	-1.190024783	-0.712125526	-1.028128439
Z	bacF	BSU37690	0	2.449956756	1.657545352	0.584851798	-0.622133084	-1.145840395	-1.542394918	-2.136438661	-2.298277942	-1.151161492	-0.852092812	-0.901972861
AA	abrB	BSU00370	0	-0.29442342	-2.166254027	-3.11011859	-3.383478807	-3.6972938	-4.038848286	-4.20763222	-4.458161337	-0.867469702	-1.951202972	0.017699257
